cluster_id	cluster_size_expanded	term	p	overlap_k	term_size_expanded	term_size_original	universe_expanded	n_tissues	overlap_AC	overlap_DLPFC	overlap_PCGBA23	overlap_genes	fdr	significant	neglog10_p	neglog10_fdr	pathway_id	pathway_num	pathway_name	category_level1	category_level2
99	270	KEGG_hsa04923	0.006489237061851	4	141	47	51873	3	1	2	1	ENSG00000142208(DLPFC),ENSG00000142208(PCGBA23),ENSG00000169252(DLPFC),ENSG00000185950(AC)	0.0322368550814538	True	2.1878063601033464	1.491647333101156	hsa04923	4923	Regulation of lipolysis in adipocytes - Homo sapiens (human)	Organismal Systems	Endocrine system
959	743	KEGG_hsa03450	0.001709038088542	4	36	12	51873	3	0	2	2	ENSG00000020922(DLPFC),ENSG00000079246(PCGBA23),ENSG00000122678(DLPFC),ENSG00000152422(PCGBA23)	0.0322818305613495	True	2.7672482582510014	1.4910418463120525	hsa03450	3450	Non-homologous end-joining - Homo sapiens (human)	Genetic Information Processing	Replication and repair
913	119	KEGG_hsa04925	0.0029106853335959	4	255	85	51873	3	1	3	0	ENSG00000115138(AC),ENSG00000126583(DLPFC),ENSG00000157388(DLPFC),ENSG00000186642(DLPFC)	0.0325549924103636	True	2.536004742438034	1.4873824015653592	hsa04925	4925	Aldosterone synthesis and secretion - Homo sapiens (human)	Organismal Systems	Endocrine system
913	119	KEGG_hsa04916	0.0034295672583835	4	267	89	51873	3	1	2	1	ENSG00000115138(AC),ENSG00000126583(DLPFC),ENSG00000169884(DLPFC),ENSG00000188064(PCGBA23)	0.0325549924103636	True	2.4647606756285283	1.4873824015653592	hsa04916	4916	Melanogenesis - Homo sapiens (human)	Organismal Systems	Endocrine system
913	119	KEGG_hsa04081	0.0034880349011103	5	438	146	51873	3	1	4	0	ENSG00000087494(DLPFC),ENSG00000110148(DLPFC),ENSG00000114812(DLPFC),ENSG00000115138(AC),ENSG00000152034(DLPFC)	0.0325549924103636	True	2.457419178187916	1.4873824015653592	hsa04081	4081	Hormone signaling - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
456	239	KEGG_hsa03410	0.0028350975768303	4	126	42	51873	3	2	0	2	ENSG00000132781(PCGBA23),ENSG00000140398(AC),ENSG00000177084(AC),ENSG00000177084(PCGBA23)	0.0326036221335491	True	2.547431989205035	1.4867341488514234	hsa03410	3410	Base excision repair - Homo sapiens (human)	Genetic Information Processing	Replication and repair
18	177	KEGG_hsa01200	0.0205427722775164	4	303	101	51873	3	1	3	0	ENSG00000159399(DLPFC),ENSG00000160883(DLPFC),ENSG00000165140(AC),ENSG00000165140(DLPFC)	0.0326663755888376	True	1.6873409481007529	1.485899048845275	hsa01200	1200	Carbon metabolism - Homo sapiens (human)	Metabolism	Global and overview maps
86	400	KEGG_hsa04611	0.0147571064124695	7	330	110	51873	3	0	5	2	ENSG00000065135(DLPFC),ENSG00000101608(DLPFC),ENSG00000101608(PCGBA23),ENSG00000127314(DLPFC),ENSG00000150093(DLPFC),ENSG00000150093(PCGBA23),ENSG00000254087(DLPFC)	0.0328180426187755	True	1.8309987910423648	1.4838873253309173	hsa04611	4611	Platelet activation - Homo sapiens (human)	Organismal Systems	Immune system
901	285	KEGG_hsa04024	0.0002493742251748	11	546	182	51873	3	0	11	0	ENSG00000051382(DLPFC),ENSG00000065989(DLPFC),ENSG00000117020(DLPFC),ENSG00000132429(DLPFC),ENSG00000145349(DLPFC),ENSG00000169032(DLPFC),ENSG00000169676(DLPFC),ENSG00000174437(DLPFC),ENSG00000181072(DLPFC),ENSG00000198668(DLPFC),ENSG00000198785(DLPFC)	0.0328874292305305	True	3.603148436353821	1.4829700734504638	hsa04024	4024	cAMP signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
901	285	KEGG_hsa04012	0.000456769850424	7	246	82	51873	3	0	7	0	ENSG00000051382(DLPFC),ENSG00000065559(DLPFC),ENSG00000082701(DLPFC),ENSG00000117020(DLPFC),ENSG00000145349(DLPFC),ENSG00000157168(DLPFC),ENSG00000169032(DLPFC)	0.0328874292305305	True	3.3403025698817324	1.4829700734504638	hsa04012	4012	ErbB signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
771	1160	KEGG_hsa00970	0.0003496415239403	11	141	47	51873	3	3	4	4	ENSG00000090861(AC),ENSG00000090861(DLPFC),ENSG00000090861(PCGBA23),ENSG00000139131(AC),ENSG00000139131(PCGBA23),ENSG00000162396(DLPFC),ENSG00000179988(DLPFC),ENSG00000209082(DLPFC),ENSG00000209082(PCGBA23),ENSG00000247626(AC),ENSG00000247626(PCGBA23)	0.0330344969336261	True	3.456376995524896	1.4810323024658874	hsa00970	970	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	Genetic Information Processing	Translation
771	1160	KEGG_hsa03020	0.0003886411403956	9	99	33	51873	3	1	4	4	ENSG00000013503(PCGBA23),ENSG00000117877(AC),ENSG00000117877(DLPFC),ENSG00000117877(PCGBA23),ENSG00000144231(DLPFC),ENSG00000144231(PCGBA23),ENSG00000168495(DLPFC),ENSG00000168495(PCGBA23),ENSG00000171453(DLPFC)	0.0330344969336261	True	3.41045122818018	1.4810323024658874	hsa03020	3020	RNA polymerase - Homo sapiens (human)	Genetic Information Processing	Transcription
28	541	KEGG_hsa04630	0.0126621469377339	8	294	98	51873	3	2	3	3	ENSG00000096968(DLPFC),ENSG00000142166(AC),ENSG00000142166(DLPFC),ENSG00000142166(PCGBA23),ENSG00000159128(DLPFC),ENSG00000185291(AC),ENSG00000185291(PCGBA23),ENSG00000197461(PCGBA23)	0.0331104617409397	True	1.897492651020142	1.4800347627651786	hsa04630	4630	JAK-STAT signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
28	541	KEGG_hsa00310	0.0128160702614233	6	183	61	51873	3	3	1	2	ENSG00000106397(AC),ENSG00000130309(AC),ENSG00000130309(DLPFC),ENSG00000130309(PCGBA23),ENSG00000145391(PCGBA23),ENSG00000152952(AC)	0.0331104617409397	True	1.8922451203246933	1.4800347627651786	hsa00310	310	Lysine degradation - Homo sapiens (human)	Metabolism	Amino acid metabolism
28	541	KEGG_hsa05120	0.0128160702614233	6	183	61	51873	3	2	2	2	ENSG00000109320(AC),ENSG00000109320(PCGBA23),ENSG00000173039(DLPFC),ENSG00000177606(AC),ENSG00000177606(DLPFC),ENSG00000177606(PCGBA23)	0.0331104617409397	True	1.8922451203246933	1.4800347627651786	hsa05120	5120	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial
28	541	KEGG_hsa04215	0.0131909196797178	4	87	29	51873	3	2	1	1	ENSG00000064300(AC),ENSG00000120868(DLPFC),ENSG00000165806(AC),ENSG00000165806(PCGBA23)	0.0331104617409397	True	1.879724924097104	1.4800347627651786	hsa04215	4215	Apoptosis - multiple species - Homo sapiens (human)	Cellular Processes	Cell growth and death
28	541	KEGG_hsa05160	0.0134018535618089	9	357	119	51873	3	3	3	3	ENSG00000109320(AC),ENSG00000109320(PCGBA23),ENSG00000120868(DLPFC),ENSG00000135446(AC),ENSG00000142166(AC),ENSG00000142166(DLPFC),ENSG00000142166(PCGBA23),ENSG00000173039(DLPFC),ENSG00000185507(PCGBA23)	0.0331104617409397	True	1.872835131784805	1.4800347627651786	hsa05160	5160	Hepatitis C - Homo sapiens (human)	Human Diseases	Infectious disease: viral
28	541	KEGG_hsa05418	0.0134018535618089	9	357	119	51873	3	2	3	4	ENSG00000109320(AC),ENSG00000109320(PCGBA23),ENSG00000166598(DLPFC),ENSG00000166598(PCGBA23),ENSG00000173039(DLPFC),ENSG00000177606(AC),ENSG00000177606(DLPFC),ENSG00000177606(PCGBA23),ENSG00000197461(PCGBA23)	0.0331104617409397	True	1.872835131784805	1.4800347627651786	hsa05418	5418	Fluid shear stress and atherosclerosis - Homo sapiens (human)	Human Diseases	Cardiovascular disease
682	565	KEGG_hsa04918	0.008935820148955	6	162	54	51873	3	5	0	1	ENSG00000105409(AC),ENSG00000141505(PCGBA23),ENSG00000142875(AC),ENSG00000163399(AC),ENSG00000164742(AC),ENSG00000182621(AC)	0.0331369997190416	True	2.048865580839452	1.4796868159061445	hsa04918	4918	Thyroid hormone synthesis - Homo sapiens (human)	Organismal Systems	Endocrine system
682	565	KEGG_hsa04927	0.008935820148955	6	162	54	51873	3	5	0	1	ENSG00000006283(PCGBA23),ENSG00000142875(AC),ENSG00000144959(AC),ENSG00000147465(AC),ENSG00000164742(AC),ENSG00000182621(AC)	0.0331369997190416	True	2.048865580839452	1.4796868159061445	hsa04927	4927	Cortisol synthesis and secretion - Homo sapiens (human)	Organismal Systems	Endocrine system
68	192	KEGG_hsa04150	0.0234366817059502	5	435	145	51873	3	1	2	2	ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000176641(AC),ENSG00000176641(DLPFC),ENSG00000176641(PCGBA23)	0.0332019657500961	True	1.6301038780981	1.4788362027674509	hsa04150	4150	mTOR signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
724	603	KEGG_hsa04970	0.0017677760791397	8	189	63	51873	3	0	0	8	ENSG00000105409(PCGBA23),ENSG00000143153(PCGBA23),ENSG00000152402(PCGBA23),ENSG00000157087(PCGBA23),ENSG00000163399(PCGBA23),ENSG00000164742(PCGBA23),ENSG00000171873(PCGBA23),ENSG00000182621(PCGBA23)	0.033211511046729	True	2.752572747101675	1.47871136456038	hsa04970	4970	Salivary secretion - Homo sapiens (human)	Organismal Systems	Digestive system
724	603	KEGG_hsa04022	0.0018579866319848	13	432	144	51873	3	0	1	12	ENSG00000068305(PCGBA23),ENSG00000105409(PCGBA23),ENSG00000120910(DLPFC),ENSG00000143153(PCGBA23),ENSG00000151729(PCGBA23),ENSG00000152402(PCGBA23),ENSG00000157087(PCGBA23),ENSG00000163273(PCGBA23),ENSG00000163399(PCGBA23),ENSG00000164742(PCGBA23),ENSG00000171873(PCGBA23),ENSG00000174437(PCGBA23),ENSG00000182621(PCGBA23)	0.033211511046729	True	2.7309574150334983	1.47871136456038	hsa04022	4022	cGMP-PKG signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
85	329	KEGG_hsa04066	0.0110889802431956	6	291	97	51873	3	1	2	3	ENSG00000100644(AC),ENSG00000100644(DLPFC),ENSG00000100644(PCGBA23),ENSG00000168610(PCGBA23),ENSG00000170525(DLPFC),ENSG00000170525(PCGBA23)	0.0332669407295869	True	1.9551083902905209	1.4779871355708585	hsa04066	4066	HIF-1 signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
101	251	KEGG_hsa00670	0.0146101040690136	3	105	35	51873	3	0	3	0	ENSG00000144908(DLPFC),ENSG00000164904(DLPFC),ENSG00000168710(DLPFC)	0.03327857037942	True	1.83534669053816	1.4778353389217307	hsa00670	670	One carbon pool by folate - Homo sapiens (human)	Metabolism	Metabolism of cofactors and vitamins
1110	460	KEGG_hsa04140	0.0039117231063344	11	477	159	51873	3	3	6	2	ENSG00000062716(AC),ENSG00000062716(PCGBA23),ENSG00000078804(AC),ENSG00000078804(DLPFC),ENSG00000134001(AC),ENSG00000134001(DLPFC),ENSG00000134001(PCGBA23),ENSG00000144848(DLPFC),ENSG00000150991(DLPFC),ENSG00000164253(DLPFC),ENSG00000213281(DLPFC)	0.0333800371740538	True	2.407631894591756	1.4765131839995684	hsa04140	4140	Autophagy - animal - Homo sapiens (human)	Cellular Processes	Transport and catabolism
1112	473	KEGG_hsa00534	0.0031497235803496	4	66	22	51873	3	1	1	2	ENSG00000012232(PCGBA23),ENSG00000027847(AC),ENSG00000138604(PCGBA23),ENSG00000166507(DLPFC)	0.033465813041215	True	2.5017275582092457	1.4753986194868969	hsa00534	534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	Metabolism	Glycan biosynthesis and metabolism
693	489	KEGG_hsa04971	0.0080804844214948	6	183	61	51873	3	6	0	0	ENSG00000058404(AC),ENSG00000070808(AC),ENSG00000113749(AC),ENSG00000126583(AC),ENSG00000150995(AC),ENSG00000173175(AC)	0.0334762926033356	True	2.0925626026813733	1.475262644796674	hsa04971	4971	Gastric acid secretion - Homo sapiens (human)	Organismal Systems	Digestive system
462	185	KEGG_hsa03008	0.0088411132704865	4	225	75	51873	3	0	3	1	ENSG00000106344(DLPFC),ENSG00000112159(DLPFC),ENSG00000130119(PCGBA23),ENSG00000253797(DLPFC)	0.0335962304278489	True	2.05349304530507	1.4737094486882596	hsa03008	3008	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	Genetic Information Processing	Translation
913	119	KEGG_hsa00561	0.0048024671674237	3	147	49	51873	3	0	2	1	ENSG00000062282(DLPFC),ENSG00000149091(DLPFC),ENSG00000149091(PCGBA23)	0.033617270171966	True	2.318535595556418	1.473437555542162	hsa00561	561	Glycerolipid metabolism - Homo sapiens (human)	Metabolism	Lipid metabolism
724	603	KEGG_hsa04082	0.0021167516060522	14	492	164	51873	3	0	0	14	ENSG00000069966(PCGBA23),ENSG00000091664(PCGBA23),ENSG00000101438(PCGBA23),ENSG00000113327(PCGBA23),ENSG00000113749(PCGBA23),ENSG00000125510(PCGBA23),ENSG00000127588(PCGBA23),ENSG00000145864(PCGBA23),ENSG00000164742(PCGBA23),ENSG00000171873(PCGBA23),ENSG00000181072(PCGBA23),ENSG00000182621(PCGBA23),ENSG00000183454(PCGBA23),ENSG00000187730(PCGBA23)	0.033632831073942	True	2.6743301020420125	1.4732365740162754	hsa04082	4082	Neuroactive ligand signaling - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
856	253	KEGG_hsa05410	0.0081571638749109	5	252	84	51873	3	0	5	0	ENSG00000006116(DLPFC),ENSG00000118160(DLPFC),ENSG00000153956(DLPFC),ENSG00000165995(DLPFC),ENSG00000167535(DLPFC)	0.0336483009840076	True	2.088460812762759	1.4730368598768149	hsa05410	5410	Hypertrophic cardiomyopathy - Homo sapiens (human)	Human Diseases	Cardiovascular disease
691	382	KEGG_hsa04260	0.0010879302350421	7	213	71	51873	3	7	0	0	ENSG00000067191(AC),ENSG00000100678(AC),ENSG00000102001(AC),ENSG00000115944(AC),ENSG00000118160(AC),ENSG00000165995(AC),ENSG00000182389(AC)	0.0337258372863057	True	2.963398953450048	1.4720372596157751	hsa04260	4260	Cardiac muscle contraction - Homo sapiens (human)	Organismal Systems	Circulatory system
31	614	KEGG_hsa05206	0.0076486968036653	12	447	149	51873	3	5	2	5	ENSG00000030110(AC),ENSG00000030110(PCGBA23),ENSG00000100697(PCGBA23),ENSG00000106462(PCGBA23),ENSG00000112715(DLPFC),ENSG00000133703(AC),ENSG00000135679(PCGBA23),ENSG00000137807(AC),ENSG00000146670(AC),ENSG00000164045(AC),ENSG00000164045(PCGBA23),ENSG00000166484(DLPFC)	0.0337442506044059	True	2.116412554282948	1.471800212269522	hsa05206	5206	MicroRNAs in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview
902	167	KEGG_hsa05165	0.0205990608257896	7	849	283	51873	3	0	7	0	ENSG00000047249(DLPFC),ENSG00000100554(DLPFC),ENSG00000113575(DLPFC),ENSG00000128524(DLPFC),ENSG00000131462(DLPFC),ENSG00000133101(DLPFC),ENSG00000185883(DLPFC)	0.0337595719089329	True	1.6861525799937194	1.4716030691188624	hsa05165	5165	Human papillomavirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
103	165	KEGG_hsa03320	0.0183526223725889	3	174	58	51873	3	0	3	0	ENSG00000130304(DLPFC),ENSG00000143171(DLPFC),ENSG00000214456(DLPFC)	0.0338817643801642	True	1.7363018714350733	1.470033982030304	hsa03320	3320	PPAR signaling pathway - Homo sapiens (human)	Organismal Systems	Endocrine system
905	106	KEGG_hsa04066	0.0220649939560171	3	291	97	51873	3	0	3	0	ENSG00000111674(DLPFC),ENSG00000149925(DLPFC),ENSG00000156515(DLPFC)	0.0339461445477187	True	1.65629618717753	1.4692095438203856	hsa04066	4066	HIF-1 signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
99	270	KEGG_hsa04218	0.0070541934401987	7	423	141	51873	3	0	6	1	ENSG00000092969(DLPFC),ENSG00000103479(DLPFC),ENSG00000123104(DLPFC),ENSG00000142208(DLPFC),ENSG00000142208(PCGBA23),ENSG00000150907(DLPFC),ENSG00000162909(DLPFC)	0.0339483059309563	True	2.151552635275417	1.46918189275886	hsa04218	4218	Cellular senescence - Homo sapiens (human)	Cellular Processes	Cell growth and death
468	214	KEGG_hsa05161	0.0018394054501102	7	417	139	51873	3	2	4	1	ENSG00000055208(DLPFC),ENSG00000126456(AC),ENSG00000132155(AC),ENSG00000132155(DLPFC),ENSG00000132155(PCGBA23),ENSG00000134574(DLPFC),ENSG00000141646(DLPFC)	0.034029000827039	True	2.7353225310460823	1.4681508026430683	hsa05161	5161	Hepatitis B - Homo sapiens (human)	Human Diseases	Infectious disease: viral
933	91	KEGG_hsa05165	0.0170325902604429	5	849	283	51873	3	0	5	0	ENSG00000049089(DLPFC),ENSG00000092758(DLPFC),ENSG00000146592(DLPFC),ENSG00000175305(DLPFC),ENSG00000188153(DLPFC)	0.0340651805208858	True	1.768719300934965	1.4676893052709843	hsa05165	5165	Human papillomavirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
10	424	KEGG_hsa04720	0.018842639639987	5	186	62	51873	3	1	2	2	ENSG00000116473(AC),ENSG00000117676(DLPFC),ENSG00000117676(PCGBA23),ENSG00000137841(DLPFC),ENSG00000137841(PCGBA23)	0.0340771142425297	True	1.72485825755273	1.467537189774155	hsa04720	4720	Long-term potentiation - Homo sapiens (human)	Organismal Systems	Nervous system
85	329	KEGG_hsa04137	0.0116172530980989	6	294	98	51873	3	2	2	2	ENSG00000100644(AC),ENSG00000100644(DLPFC),ENSG00000100644(PCGBA23),ENSG00000141510(AC),ENSG00000141510(DLPFC),ENSG00000141510(PCGBA23)	0.0340772757544236	True	1.9348965488273724	1.467535131396866	hsa04137	4137	Mitophagy - animal - Homo sapiens (human)	Cellular Processes	Transport and catabolism
10	424	KEGG_hsa05143	0.0190896128719912	3	69	23	51873	3	0	2	1	ENSG00000137841(DLPFC),ENSG00000137841(PCGBA23),ENSG00000150782(DLPFC)	0.0341603598761949	True	1.7192028787966285	1.466477562707202	hsa05143	5143	African trypanosomiasis - Homo sapiens (human)	Human Diseases	Infectious disease: parasitic
85	329	KEGG_hsa05214	0.0119101856841166	5	213	71	51873	3	1	2	2	ENSG00000116717(DLPFC),ENSG00000116717(PCGBA23),ENSG00000141510(AC),ENSG00000141510(DLPFC),ENSG00000141510(PCGBA23)	0.0341770545718129	True	1.9240814676558784	1.466265368131603	hsa05214	5214	Glioma - Homo sapiens (human)	Human Diseases	Cancer: specific types
115	339	KEGG_hsa01230	0.0016020561019871	6	189	63	51873	3	2	2	2	ENSG00000116761(AC),ENSG00000122729(AC),ENSG00000122729(PCGBA23),ENSG00000135094(DLPFC),ENSG00000135094(PCGBA23),ENSG00000274276(DLPFC)	0.0341771968423931	True	2.795322279539647	1.4662635602754224	hsa01230	1230	Biosynthesis of amino acids - Homo sapiens (human)	Metabolism	Global and overview maps
110	148	KEGG_hsa04924	0.0125403363043995	3	168	56	51873	3	0	0	3	ENSG00000065135(PCGBA23),ENSG00000114353(PCGBA23),ENSG00000169252(PCGBA23)	0.0342009171938168	True	1.9016908165207336	1.4659622469592966	hsa04924	4924	Renin secretion - Homo sapiens (human)	Organismal Systems	Endocrine system
682	565	KEGG_hsa04916	0.0094229168966777	8	267	89	51873	3	8	0	0	ENSG00000111186(AC),ENSG00000142875(AC),ENSG00000143933(AC),ENSG00000160014(AC),ENSG00000164742(AC),ENSG00000169032(AC),ENSG00000182621(AC),ENSG00000198668(AC)	0.0342301879103803	True	2.025814639028648	1.4655907167482678	hsa04916	4916	Melanogenesis - Homo sapiens (human)	Organismal Systems	Endocrine system
18	177	KEGG_hsa04668	0.0218853237271059	4	309	103	51873	3	0	2	2	ENSG00000028137(DLPFC),ENSG00000028137(PCGBA23),ENSG00000129667(DLPFC),ENSG00000167207(PCGBA23)	0.0342399419601496	True	1.6598470249313366	1.4654669801633455	hsa04668	4668	TNF signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
102	189	KEGG_hsa01100	0.0005268571787584	28	3942	1314	51873	3	13	8	7	ENSG00000001630(PCGBA23),ENSG00000038274(AC),ENSG00000074410(PCGBA23),ENSG00000074696(AC),ENSG00000085662(PCGBA23),ENSG00000099810(DLPFC),ENSG00000100412(DLPFC),ENSG00000102575(PCGBA23),ENSG00000103485(AC),ENSG00000105953(DLPFC),ENSG00000106049(DLPFC),ENSG00000109107(AC),ENSG00000109929(AC),ENSG00000115556(AC),ENSG00000123983(AC),ENSG00000124615(DLPFC),ENSG00000131238(AC),ENSG00000154080(DLPFC),ENSG00000160216(AC),ENSG00000160408(DLPFC),ENSG00000166165(PCGBA23),ENSG00000168092(AC),ENSG00000178445(AC),ENSG00000179085(PCGBA23),ENSG00000184983(AC),ENSG00000203797(PCGBA23),ENSG00000204370(DLPFC),ENSG00000241468(AC)	0.0342457166192985	True	3.278307098038809	1.4653937413959537	hsa01100	1100	Metabolic pathways - Homo sapiens (human)	Metabolism	Global and overview maps
85	329	KEGG_hsa00500	0.0121944819599636	3	75	25	51873	3	1	1	1	ENSG00000056998(DLPFC),ENSG00000056998(PCGBA23),ENSG00000100504(AC)	0.0342483323130895	True	1.913836644444789	1.4653605711746565	hsa00500	500	Starch and sucrose metabolism - Homo sapiens (human)	Metabolism	Carbohydrate metabolism
452	85	KEGG_hsa04810	0.0171858398736337	4	600	200	51873	3	4	0	0	ENSG00000082781(AC),ENSG00000092820(AC),ENSG00000134982(AC),ENSG00000139626(AC)	0.0343716797472674	True	1.7648292389953777	1.4637992433313962	hsa04810	4810	Regulation of actin cytoskeleton - Homo sapiens (human)	Cellular Processes	Cell motility
28	541	KEGG_hsa03013	0.0141421796471727	8	300	100	51873	3	5	1	2	ENSG00000110713(AC),ENSG00000132661(AC),ENSG00000132661(PCGBA23),ENSG00000153207(DLPFC),ENSG00000184575(AC),ENSG00000184575(PCGBA23),ENSG00000205339(AC),ENSG00000213024(AC)	0.0344331330539858	True	1.8494836502429115	1.463023459254304	hsa03013	3013	Nucleocytoplasmic transport - Homo sapiens (human)	Genetic Information Processing	Translation
68	192	KEGG_hsa05207	0.0246729978676321	5	441	147	51873	3	0	2	3	ENSG00000096968(PCGBA23),ENSG00000101384(DLPFC),ENSG00000101384(PCGBA23),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23)	0.0345421970146849	True	1.6077780787927771	1.461650043114539	hsa05207	5207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	Human Diseases	Cancer: overview
682	565	KEGG_hsa04080	0.0097133210561433	14	627	209	51873	3	14	0	0	ENSG00000010438(AC),ENSG00000022355(AC),ENSG00000109738(AC),ENSG00000125675(AC),ENSG00000133019(AC),ENSG00000136928(AC),ENSG00000145451(AC),ENSG00000145864(AC),ENSG00000152822(AC),ENSG00000157219(AC),ENSG00000160716(AC),ENSG00000164418(AC),ENSG00000166863(AC),ENSG00000182256(AC)	0.0345794229598704	True	2.012632256213545	1.46118225824067	hsa04080	4080	Neuroactive ligand-receptor interaction - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
31	614	KEGG_hsa05163	0.0080704113177997	14	564	188	51873	3	3	5	6	ENSG00000030110(AC),ENSG00000030110(PCGBA23),ENSG00000108691(PCGBA23),ENSG00000112715(DLPFC),ENSG00000133703(AC),ENSG00000135679(PCGBA23),ENSG00000167004(DLPFC),ENSG00000167004(PCGBA23),ENSG00000204267(AC),ENSG00000204267(DLPFC),ENSG00000204267(PCGBA23),ENSG00000231925(DLPFC),ENSG00000231925(PCGBA23),ENSG00000242616(DLPFC)	0.0345874770762845	True	2.0931043303958314	1.461081115690426	hsa05163	5163	Human cytomegalovirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
60	378	KEGG_hsa04310	0.0209530367954331	8	462	154	51873	3	2	3	3	ENSG00000128340(DLPFC),ENSG00000136997(AC),ENSG00000136997(DLPFC),ENSG00000136997(PCGBA23),ENSG00000163251(PCGBA23),ENSG00000175592(AC),ENSG00000175592(DLPFC),ENSG00000175592(PCGBA23)	0.0346013451667704	True	1.6787530243482358	1.4609070171855532	hsa04310	4310	Wnt signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
85	329	KEGG_hsa04512	0.0125890425337381	5	216	72	51873	3	1	2	2	ENSG00000026508(DLPFC),ENSG00000026508(PCGBA23),ENSG00000041982(DLPFC),ENSG00000041982(PCGBA23),ENSG00000135424(AC)	0.03461986696778	True	1.9000072991317325	1.46067460530147	hsa04512	4512	ECM-receptor interaction - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
99	270	KEGG_hsa04146	0.0074577286137862	5	231	77	51873	3	0	5	0	ENSG00000108733(DLPFC),ENSG00000117450(DLPFC),ENSG00000121691(DLPFC),ENSG00000164751(DLPFC),ENSG00000168306(DLPFC)	0.034631616540215	True	2.1273934246324666	1.4605272359091122	hsa04146	4146	Peroxisome - Homo sapiens (human)	Cellular Processes	Transport and catabolism
99	270	KEGG_hsa01521	0.0078607154273192	5	234	78	51873	3	0	3	2	ENSG00000113721(DLPFC),ENSG00000138685(DLPFC),ENSG00000142208(DLPFC),ENSG00000142208(PCGBA23),ENSG00000177885(PCGBA23)	0.034631616540215	True	2.1045379257166488	1.4605272359091122	hsa01521	1521	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)	Human Diseases	Drug resistance: antineoplastic
99	270	KEGG_hsa04022	0.0078708219409579	7	432	144	51873	3	1	5	1	ENSG00000120063(DLPFC),ENSG00000123104(DLPFC),ENSG00000142208(DLPFC),ENSG00000142208(PCGBA23),ENSG00000146535(DLPFC),ENSG00000169252(DLPFC),ENSG00000185950(AC)	0.034631616540215	True	2.1039799123953	1.4605272359091122	hsa04022	4022	cGMP-PKG signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
68	192	KEGG_hsa04660	0.0250306719696731	4	297	99	51873	3	1	2	1	ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23)	0.0346354647022221	True	1.6015274912306188	1.4604789810816556	hsa04660	4660	T cell receptor signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system
89	92	KEGG_hsa05418	0.0258874075390774	3	357	119	51873	3	1	1	1	ENSG00000162692(AC),ENSG00000162692(DLPFC),ENSG00000162692(PCGBA23)	0.0347127363074182	True	1.586911439246349	1.4595111507661096	hsa05418	5418	Fluid shear stress and atherosclerosis - Homo sapiens (human)	Human Diseases	Cardiovascular disease
89	92	KEGG_hsa04514	0.0264477990913662	3	360	120	51873	3	1	1	1	ENSG00000162692(AC),ENSG00000162692(DLPFC),ENSG00000162692(PCGBA23)	0.0347127363074182	True	1.577610462844104	1.4595111507661096	hsa04514	4514	Cell adhesion molecule (CAM) interaction - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
31	614	KEGG_hsa04350	0.0083569437814614	9	291	97	51873	3	1	3	5	ENSG00000122641(DLPFC),ENSG00000122641(PCGBA23),ENSG00000125845(DLPFC),ENSG00000125845(PCGBA23),ENSG00000133740(DLPFC),ENSG00000133740(PCGBA23),ENSG00000147883(AC),ENSG00000147883(PCGBA23),ENSG00000166949(PCGBA23)	0.0348205990894225	True	2.0779525193935786	1.4581637611051848	hsa04350	4350	TGF-beta signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
